STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE
31,Nebraska,310196,2,1,1DW1A532*KS******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320052,1,1,1WC200C1*47******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320072,2,1,3H3C402K*NJ******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320079,1,1,3H3V532K*NS******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320130,3,1,1GR1A062*NW******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320160,1,1,5WSABB23*KN******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320184,1,1,1GRAA062*HW******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320186,1,1,1S12E953*6E******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320213,2,1,1TKL0454*FW******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320228,2,1,1UYVS253*GG******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320297,2,1,1TKD0403*JW******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320297,2,2,1TKD0252*JW******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320314,1,1,1TKA0482*FM******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320352,1,1,1UYVS253*L2******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320355,1,1,5V8VC532*FM******,2023-09-15 02:07:06,0,6,TRAILER
32,Nevada,320366,1,1,1E1H5Y28*DR******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330013,1,1,2M533146*11******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330031,1,1,1UYVS253*7U******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330034,2,1,1DW1A532*DS******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330086,2,1,1UYVS128*BM******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330096,2,1,5HTSN463*17******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330109,1,1,1GRAP062*JD******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330123,1,1,1E1U2Z38*FR******,2023-09-15 02:07:06,0,6,TRAILER
33,New Hampshire,330129,2,1,1E1D2S38*9R******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340090,2,1,5V8VC532*NM******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340097,1,1,5WKBE242*K1******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340102,2,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340152,2,1,1JJV532D*JL******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340164,2,1,5HABE162*KN******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340195,1,1,3H3V532C*JR******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340214,2,1,1RNF48A2*7R******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340225,1,1,5EF2GC40*NB******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340227,2,1,LJRC4126*G1******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340256,2,1,1NNF0452*EM******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340269,1,1,1UYVS253*5U******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340276,1,1,1TTE5320*61******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340296,1,1,1UYVS253*HG******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340296,2,1,1GRAA962*5B******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340299,2,1,3H3V532C*HT******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340430,2,1,1UYVS253*CU******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340430,3,1,3H3V532C*MT******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340430,4,1,1UYVS253*BM******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340442,3,1,1JJV532W*4L******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340532,1,1,5V8VC532*NT******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340539,1,1,1UYVS253*5U******,2023-09-15 02:07:06,0,6,TRAILER
34,New Jersey,340588,2,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
35,New Mexico,350008,1,1,1UYVS253*DU******,2023-09-15 02:07:06,0,6,TRAILER
35,New Mexico,350049,1,1,4R7BU121*GT******,2023-09-15 02:07:06,0,6,TRAILER
35,New Mexico,350060,1,1,1JJV281D*KL******,2023-09-15 02:07:06,0,6,TRAILER
35,New Mexico,350122,2,1,1D9ST422*BV661***,2023-09-15 02:07:06,0,6,TRAILER
35,New Mexico,350286,2,1,15RB0402*S1******,2023-09-15 02:07:06,0,6,TRAILER
36,New York,360201,1,1,1GRAP062*KD******,2023-09-15 02:07:06,0,6,TRAILER
36,New York,360832,2,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
38,North Dakota,380065,2,1,1TDH3613*NB******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390009,2,1,1GR1P062*KB******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390012,2,1,1UYVS253*J7******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390012,3,1,1GRAA062*3D******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390083,1,1,13N15320*K1******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390098,2,1,4U3J0533*BL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390119,2,1,5MAPA484*LA******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390134,2,1,1TTF532A*K3******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390139,1,1,3H3V532K*NS******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390155,2,1,7F21C281*H2******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390155,2,2,7F21C281*H2******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390197,1,1,1JJV281W*9L******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390197,1,2,1JJV281D*DL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390204,2,1,1UYFS248*CA******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390233,2,1,3H3V532C*JR******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390241,1,1,1GRAA062*BW******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390273,1,1,1JJV532D*DL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390273,2,1,1TDH4002*KB******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390275,4,1,4X4TSMB2*J7******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390335,2,1,5MADS284*YC******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390378,2,1,1JJV281D*DL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390378,2,2,1JJV281W*9L******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390395,2,1,1GRAA062*6T******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390423,2,1,1UYVS253*7G******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390460,2,1,3H3C403S*5T******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390468,2,1,1JJV532D*JL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390514,1,1,1TH3A66K*J1******,2023-09-15 02:07:06,1,6,TRAILER
39,Ohio,390547,2,1,1S9DA382*5S188***,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390570,2,1,1GRAA062*JW******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390585,1,1,1JJV532B*LL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390697,1,1,4MJFG252*BE******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390727,1,1,3H3V482C*LR******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390727,2,1,3H3V532C*MR******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390727,4,1,1RNF45A2*CR******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390764,2,1,1GRAA962*7D******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390806,5,1,5HTSP422*Y9******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390816,2,1,1D9BG534*E1609***,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390856,1,1,13N14530*X1******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390870,2,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390908,2,1,1GRAA062*FE******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390912,4,1,1GRAP561*KK******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390912,4,2,3H3V281C*HT******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390917,1,1,1UYVS253*P3******,2023-09-15 02:07:06,1,6,TRAILER
39,Ohio,390931,2,1,1TDH4002*AB******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390988,1,1,1JJV532B*FL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390988,2,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390991,1,1,1E1D2M38*7R******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,390998,2,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391006,1,1,5MADN392*LC******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391039,1,1,1UYVS253*K7******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391039,4,1,1UYVS253*9U******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391041,1,1,3ELA6RX2*NG******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391052,3,1,1GRAA962*HB******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391066,2,1,3H3V532C*ET******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391108,1,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391108,3,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391112,3,1,2A9TD202*MN125***,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391142,1,1,5MADA332*EC******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391144,2,1,1GRAP062*HJ******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391156,8,1,1UYVS253*FM******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391162,2,1,13N15320*H1******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391164,2,1,5R8GF402*LM******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391177,1,1,1UYVS253*DM******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,1,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,7,1,5V8VC532*PM******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,11,1,1GRAP062*NK******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,12,1,1UYVS253*3M******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,14,1,1UYVS253*L7******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,15,1,1JJV532B*BL******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,26,1,13N14820*P1******,2023-09-15 02:07:06,0,6,TRAILER
39,Ohio,391197,30,1,3H3V482S*NJ******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410011,2,1,1G9G2LA2*MA008***,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410064,1,1,1GRAA062*EW******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410090,1,1,1W15482A*K6******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410093,1,1,1GRDM802*GH******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410114,2,1,5DN12534*HB******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410145,2,1,1JJV532W*YL******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410281,2,1,5DN11534*5B******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410286,3,1,5MAPA482*MA******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410304,2,1,1GRAP062*JT******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410414,1,1,1KKVE532*DL******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410419,1,1,1UYVS253*M7******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410426,2,1,1UYVS253*EP******,2023-09-15 02:07:06,1,6,TRAILER
41,Oregon,410433,2,1,1GR4M062*PH******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410436,1,1,3H3V482C*FT******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410444,1,1,3H3V532S*NJ******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410444,2,1,1JJV532D*NL******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410489,2,1,1DW1A532*HS******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410493,1,1,5JW2U252*H3******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410501,1,1,1UYVS253*N2******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410552,1,1,1S12GC40*FC******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410557,1,1,3H3V352C*ET******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410557,1,2,3H3V281C*CT******,2023-09-15 02:07:06,0,6,TRAILER
41,Oregon,410591,2,1,1J9TA422*WB053***,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420024,1,1,1UYVS253*N6******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420046,2,1,1UYVS253*L7******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420055,3,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420057,2,1,1UYVS253*K3******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420064,2,1,58CB1EE2*KC******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420067,2,1,1GRAA962*AB******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420079,1,1,5V8VC482*LM******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420101,2,1,1L9L6CV2*ML593***,2023-09-15 02:07:06,1,6,TRAILER
42,Pennsylvania,420106,2,1,1TDH4002*JB******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420124,2,1,46UFU402*L1******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420174,2,1,5V8VA532*LM******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420186,2,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420201,1,1,5JW1D122*N1******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420201,2,1,1NNVX532*WM******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420202,2,1,1UYVS253*EU******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420206,2,1,1JJV532D*ML******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420212,2,1,1UYVS253*N2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420214,2,1,3H3V532C*5T******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420227,1,1,7F21B281*M2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420227,1,2,1RZ1KA1A*J1******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420227,2,1,1RZ1KC1A*T2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420227,2,2,7F21B281*L2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420254,2,1,1E9T7920*FE007***,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420308,1,1,1UYVS253*GU******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420308,2,1,5V8VC532*KM******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420309,2,1,58CB1DB2*HC******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420327,2,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420350,1,1,1JJV532D*PL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420350,2,1,1GRAA062*FK******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420350,5,1,5MC12481*H3******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420380,2,1,5V8VA532*7M******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420409,1,1,1GRAP062*HT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420414,2,1,1GRAA962*JD******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420417,1,1,1DW1C532*YS******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420417,5,2,3H3V281K*NJ******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420417,7,1,4X4TRLB2*61******,2023-09-15 02:07:06,1,6,TRAILER
42,Pennsylvania,420417,11,1,1E1U2Y28*GR******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420444,1,1,1JJV532D*EL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420444,3,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420448,1,1,1TDH4002*DB******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420458,1,1,5EF2GC40*GB******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420473,2,1,3H3V532C*AT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420482,1,1,5A3U610S*4L******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420569,2,1,3H3V532C*JT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420579,1,1,1JJV532D*PL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420595,2,1,2W9HC402*4G001***,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420659,2,1,1GRAA062*JB******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420662,3,1,1TTE482S*F3******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420668,2,1,1JJV532D*ML******,2023-09-15 02:07:06,1,6,TRAILER
42,Pennsylvania,420700,1,1,1TTF5320*72******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420716,2,1,3H3V532C*JR******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420723,1,1,3H3V281C*4T******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420723,1,2,1KKVD281*CL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420725,1,1,1DW1A281*HS******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420728,1,1,1JJV532D*FL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420757,1,1,3H3V532C*KR******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420767,2,1,4YMBU081*MV******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420775,1,1,16VPX182*C2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420778,1,1,2W9HA402*JG001***,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420782,1,1,4U3S0051*LL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420792,1,1,3H3V532C*KT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420831,2,1,4A2LD532*N3******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420878,2,1,1JJV532D*NL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420905,2,1,2W9HA402*LG001***,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420925,2,1,13N1532C*K1******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420941,1,1,1UYVS253*EG******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420990,1,1,1JJV532D*CL******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,420991,1,1,1J9BS362*51070***,2023-09-15 02:07:06,1,6,TRAILER
42,Pennsylvania,421000,1,1,1JJV532D*JL******,2023-09-15 02:07:06,1,6,TRAILER
42,Pennsylvania,421006,1,1,16VAX141*K2******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,421021,1,1,1GRAA062*FW******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,421025,1,1,1UYVS253*GM******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,421083,1,1,3H3V532C*FT******,2023-09-15 02:07:06,0,6,TRAILER
42,Pennsylvania,421083,2,1,1DW1A532*PS******,2023-09-15 02:07:06,0,6,TRAILER
44,Rhode Island,440047,2,1,1GRAA062*AW******,2023-09-15 02:07:06,0,6,TRAILER
45,South Carolina,450113,1,1,1UYVS253*H7******,2023-09-20 22:34:02,0,6,TRAILER
46,South Dakota,460003,2,1,5NHUTWV2*DN******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460011,1,1,4TGF3020*F1******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460021,1,1,1GR1A962*LT******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460030,2,1,1UYVS253*M7******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460047,1,1,4J6UT202*3B******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460068,2,1,1RND48A2*MR******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460069,1,1,1W1K4412*P7******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460074,2,1,3M7TK363*PU******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460079,2,1,1GRAA062*JB******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460091,1,1,4YMKK091*E1******,2023-09-15 02:07:06,1,6,TRAILER
46,South Dakota,460092,1,1,5HTAB524*C7******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460093,2,1,1GRAA062*3G******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460094,3,1,4P5FD322*71******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460099,2,1,4A2MB202*G1******,2023-09-15 02:07:06,0,6,TRAILER
46,South Dakota,460101,1,1,3H3V281C*KT******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470013,2,1,1GRAP062*KT******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470096,1,1,1JJV532W*9L******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470120,2,1,5HTSA452*L7******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470193,1,1,1JJV281W*8L******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470193,1,2,1JJV281W*6L******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470193,2,1,5V8VA532*JM******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470193,4,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470227,2,1,1L94L533*LB564***,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470246,1,1,1GRAP962*GB******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470248,2,1,1JJV532V*CL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470263,2,1,16VGX352*E2******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470269,1,1,1JJV532B*AL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470298,2,1,1GRAP062*DT******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470302,1,1,1GRAA062*CW******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470309,2,1,10BAAB23*KF******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470310,1,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470316,2,1,1RNF48A2*GR******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470325,1,1,1P924HS2*KA003***,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470327,1,1,1UYVS253*CU******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470327,2,1,3H3V532C*ET******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470332,3,1,1GRAA062*JB******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470333,1,1,1RND53A2*KR******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470333,2,1,1TTE532C*G3******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470346,1,1,3H3V532C*KR******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470402,1,1,4WWBGB6B*XM******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470408,1,1,1TDH4002*NB******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470504,1,1,1W16532A*E5******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470562,1,1,1GRAP062*GT******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470610,1,1,1PMS4432*E1******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470651,1,1,3H3V532K*NJ******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470761,2,1,1KKVF532*JL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470775,2,1,1UYVS253*6P******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470775,3,1,1RNF48A2*8R******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470787,2,1,1JJV281D*NL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470787,2,2,1JJV281D*CL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470789,3,1,1JJV281D*LL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470789,3,2,1JJV281D*DL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470836,2,1,1S12E953*EE******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470877,1,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,470993,1,1,5V8VA532*CM******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,471047,2,1,527SR532*LM******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,471127,1,1,3H3C532S*YT******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,471127,2,1,1JJV532D*FL******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,471165,2,1,1GR1P062*NJ******,2023-09-15 02:07:06,0,6,TRAILER
