ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
80650,16,16,16,16,16,16,16,16,16,16
80651,0,0,0,0,0,0,0,0,2,0
80652,0,0,0,0,0,0,0,0,0,0
80653,16,16,16,16,16,16,16,16,16,16
80654,29,29,29,29,29,29,29,29,29,29
80655,0,0,0,0,0,0,0,0,0,0
80656,24,24,24,24,24,24,24,24,24,24
80657,9,9,9,9,9,9,9,9,9,9
80658,20,22,27,19,12,6,28,16,29,21
80659,14,14,14,14,14,14,14,14,14,14
80660,0,0,0,0,0,0,0,0,0,0
80661,0,0,0,0,0,0,0,0,0,0
80662,0,0,0,0,0,0,0,0,0,0
80663,0,0,0,0,0,0,0,0,0,0
80664,27,27,27,27,27,27,27,27,27,27
80665,23,23,23,23,23,23,23,23,23,23
80666,0,0,0,0,0,0,0,0,0,0
80667,6,6,6,6,6,9,6,6,6,6
80668,0,0,0,0,19,0,0,0,0,16
80669,17,17,17,17,17,17,17,17,17,17
80670,30,30,30,30,30,30,30,30,30,30
80671,0,25,0,0,0,16,0,0,0,0
80672,0,0,0,0,0,0,0,0,0,0
80673,1,1,18,1,1,3,1,1,1,1
80674,0,0,0,0,0,0,0,0,0,0
80675,0,0,0,0,0,0,0,0,0,0
80676,0,0,0,0,0,0,0,0,0,0
80677,0,0,0,0,0,0,0,0,0,0
80678,14,14,14,19,14,14,14,14,14,14
80679,30,30,20,20,11,7,25,22,25,11
80680,25,25,25,25,25,25,25,25,25,25
80681,0,0,0,0,0,0,0,0,0,0
80682,0,0,0,0,0,0,0,0,0,0
80683,0,0,0,0,0,0,0,0,0,0
80684,28,28,28,28,28,28,28,28,28,28
80685,0,0,0,0,0,0,0,0,0,0
80686,23,23,23,23,23,23,23,23,23,23
80687,29,0,9,0,12,0,0,0,48,0
80688,6,0,0,0,0,0,0,0,0,0
80689,0,0,0,0,0,0,0,0,0,0
80690,0,0,0,0,0,0,0,0,0,0
80691,19,14,14,14,14,14,14,14,18,14
80692,0,0,0,0,0,0,0,0,0,0
80693,0,0,0,0,16,0,0,0,0,0
80694,0,0,0,0,0,0,0,0,0,0
80695,0,0,0,0,17,0,0,0,0,0
80696,9,0,3,0,0,0,0,0,9,0
80697,0,0,0,9,0,17,0,10,23,0
80698,0,0,18,0,0,29,25,0,14,0
80699,38,38,38,38,38,38,38,38,38,38
80700,6,6,6,6,6,6,6,6,6,6
80701,0,0,17,0,0,3,0,6,11,13
80702,8,16,36,19,15,19,18,32,10,44
90001,0,0,0,0,16,0,0,0,0,0
90002,0,0,0,0,0,0,0,0,0,0
90003,0,0,0,0,0,0,0,0,0,0
90005,22,22,22,22,22,22,22,22,22,22
90006,18,2,2,2,2,2,2,2,7,2
90008,20,20,20,20,20,20,20,20,20,20
90009,0,0,0,18,0,4,19,0,0,0
90011,25,25,25,25,25,25,25,25,25,25
90012,0,0,0,45,0,0,0,18,0,0
90013,0,0,0,0,17,0,0,0,0,0
90014,1,1,1,1,1,1,1,1,1,1
90015,0,0,0,0,0,0,0,0,0,0
90016,20,20,20,20,20,20,20,20,20,20
90017,0,0,0,0,0,0,0,0,0,0
90018,25,0,0,0,0,0,0,26,0,0
90019,0,0,0,0,0,0,0,0,0,0
90020,0,0,0,0,0,0,0,18,0,0
90021,0,0,0,0,0,0,0,0,0,0
90022,0,42,0,0,17,4,0,17,0,10
90023,6,6,6,6,6,6,6,6,6,6
90025,17,0,14,0,9,0,0,0,0,0
90027,19,19,19,19,19,19,19,19,19,19
90028,0,0,0,0,0,0,0,0,0,0
90029,16,16,16,16,16,16,16,16,16,16
90030,0,19,27,0,0,0,0,0,19,0
90031,0,0,0,0,0,0,0,0,0,0
90032,0,0,0,0,0,0,0,0,0,0
90033,0,0,0,0,0,0,0,0,0,0
90034,6,0,0,0,0,0,0,0,0,0
90035,11,11,11,11,11,11,11,11,11,11
90037,15,0,19,0,0,11,13,0,9,0
90038,0,0,0,0,0,0,0,0,0,0
90039,18,18,18,18,18,18,18,18,18,18
90040,25,25,25,25,25,25,25,25,25,25
90041,25,25,25,25,25,25,25,25,25,25
90042,23,0,14,8,0,25,34,9,8,30
90045,0,0,0,0,0,0,0,0,0,0
90046,25,25,25,25,25,25,25,25,25,25
90047,19,0,0,0,0,0,0,0,0,0
90049,0,24,0,0,0,21,0,0,6,0
90050,29,29,29,29,29,29,29,29,29,29
90051,19,19,19,19,19,19,19,19,19,19
90052,0,0,5,26,23,20,12,0,20,33
90053,0,0,0,0,0,0,0,0,0,0
90054,24,15,13,7,12,7,7,17,7,26
90055,10,10,10,10,10,10,10,10,10,10
90057,14,14,14,14,14,14,14,14,14,14
90058,19,19,19,19,19,19,19,19,19,19
90059,7,7,7,7,7,7,7,7,7,16
90060,23,23,23,23,23,23,23,23,23,23
90061,16,16,16,16,16,16,16,16,16,16
90062,15,15,15,15,15,15,15,15,15,15
90063,12,12,12,12,12,12,12,12,12,12
90064,0,0,0,0,0,0,0,0,0,0
90065,18,18,18,18,18,18,18,18,18,18
90066,12,12,20,12,12,12,12,41,12,12
90067,12,12,12,12,12,12,12,12,12,12
90068,0,0,0,0,0,0,0,0,0,0
90069,0,0,0,0,0,0,0,0,0,0
90070,0,0,0,0,0,0,0,0,0,0
90071,0,0,0,0,0,11,0,0,0,0
90072,41,41,41,41,41,41,41,41,41,41
90073,7,7,7,7,7,7,7,7,7,7
90074,0,0,0,0,0,0,0,0,0,0
90075,0,0,0,15,0,6,0,11,0,0
90076,16,16,16,16,16,16,16,16,16,16
90077,0,0,0,0,0,0,0,0,0,0
90078,23,23,23,23,23,23,23,23,23,23
90079,0,31,0,0,0,0,0,7,0,0
90080,10,10,10,10,10,10,10,10,10,10
90081,0,0,0,0,0,0,0,0,0,0
90082,22,11,12,14,0,16,9,6,24,18
90083,0,0,11,0,7,0,0,0,0,0
90084,0,0,12,0,0,0,13,0,0,0
90085,20,20,20,20,20,20,20,20,20,20
90086,0,0,0,0,0,0,0,0,0,15
90087,1,1,1,1,1,1,1,1,17,8
90088,0,0,0,0,0,0,0,0,0,0
90089,14,14,14,14,14,14,14,14,14,14
90090,0,0,0,0,0,0,0,0,0,0
90091,21,21,21,21,21,21,21,21,21,21
90092,0,0,0,0,0,0,0,0,0,0
90093,0,0,0,0,0,0,0,0,0,0
90094,14,14,14,14,14,14,14,14,14,14
90095,0,0,10,2,0,0,25,0,0,0
90096,0,0,0,0,0,0,0,0,0,0
90098,0,0,0,0,0,0,0,0,0,0
90099,0,0,0,0,0,0,0,0,0,0
90100,0,0,0,0,0,0,0,0,0,0
90101,15,15,15,15,15,15,15,15,15,15
90102,0,0,0,0,0,0,0,0,0,0
90103,0,0,0,0,0,0,0,0,0,0
90104,17,17,17,17,17,17,17,17,17,17
90105,19,19,19,19,19,19,19,19,19,19
90106,0,0,0,0,0,0,0,0,0,0
90107,0,0,0,0,0,0,0,0,0,0
90108,20,20,20,20,20,20,20,20,20,20
90109,8,8,8,8,8,8,8,8,8,8
90110,17,17,17,17,17,17,17,17,17,17
90111,30,0,0,17,0,0,0,17,0,0
90112,17,17,17,17,17,17,17,17,17,17
90113,0,27,18,0,0,10,0,0,0,0
90114,1,1,1,1,1,1,1,1,1,1
90115,19,19,19,19,19,19,19,19,19,19
90116,0,0,0,0,0,0,0,0,0,0
90117,25,25,25,25,25,25,25,25,25,25
90118,0,0,20,0,0,0,0,0,5,0
90119,0,0,0,0,0,0,0,0,0,0
90120,0,0,0,0,0,0,0,0,0,0
90121,0,0,0,27,0,0,0,0,0,0
90122,0,0,20,0,0,0,0,0,0,4
90123,0,0,0,0,0,0,0,0,0,0
90124,0,0,0,0,0,0,0,0,0,0
90125,0,0,0,0,0,0,0,0,0,0
90127,18,18,18,18,20,18,18,18,18,18
90128,20,20,20,27,20,20,20,20,20,20
90129,0,0,0,0,0,0,0,0,11,0
90130,0,0,0,0,0,0,0,0,0,0
90131,24,8,8,8,21,10,8,14,15,8
90132,0,0,0,0,0,0,0,0,0,0
90133,0,0,0,0,0,0,0,0,0,0
90134,5,23,20,20,22,14,14,17,20,8
90135,0,0,0,0,0,0,0,0,0,0
90136,16,7,31,29,15,12,26,34,16,33
90137,0,0,0,0,0,0,0,0,0,0
90138,7,0,0,0,11,0,4,16,0,11
90139,0,0,0,0,0,0,0,0,0,0
90140,0,0,0,0,0,0,0,0,0,0
90141,22,22,22,22,22,22,22,22,22,22
90142,0,19,28,0,20,3,0,25,0,29
90143,0,0,0,0,0,0,0,0,0,0
90144,22,22,22,22,22,22,22,22,22,22
90145,24,24,24,24,24,24,24,24,24,24
90146,18,17,31,15,26,0,18,14,10,10
90147,0,0,0,0,0,0,0,0,0,0
90148,0,0,0,0,0,0,0,0,0,0
90149,0,0,0,0,35,19,13,0,0,0
90150,0,14,0,0,0,0,0,0,0,0
90151,0,0,23,0,0,0,0,9,0,11
90152,0,0,0,0,0,0,0,0,0,0
90153,0,0,0,0,0,0,0,0,0,0
90154,0,0,0,0,0,0,0,0,11,0
90155,0,0,0,0,0,0,0,0,0,0
90156,0,0,0,0,0,11,0,0,0,0
90157,31,31,31,31,31,31,31,31,31,31
90158,0,0,0,0,0,21,8,0,0,0
90159,19,0,0,0,19,0,0,25,0,0
90160,0,0,0,0,0,0,0,0,0,0
90161,0,23,0,0,29,23,0,0,0,0
90162,0,0,0,21,0,0,0,0,0,0
90163,0,0,0,0,0,0,0,0,0,0
90164,4,4,4,4,4,4,4,4,4,4
90166,0,13,0,0,19,0,0,0,0,0
90167,0,20,0,22,26,0,0,0,0,0
90168,0,0,0,0,0,3,0,0,0,22
90169,0,12,0,20,13,0,0,0,0,0
90170,0,0,0,0,0,0,29,0,0,0
90171,0,0,0,17,0,0,0,0,0,2
90172,0,0,0,0,0,0,0,0,0,0
90173,16,16,16,16,16,16,16,16,16,16
90174,21,21,21,21,21,21,21,21,21,21
90175,0,0,0,21,0,0,0,11,0,0
90176,12,0,14,2,11,4,27,45,13,13
90177,15,6,10,16,28,31,0,12,0,13
90178,19,21,15,27,13,15,0,2,10,6
90179,30,20,32,26,32,18,19,18,36,28
90180,1,0,0,30,0,0,0,0,0,16
90181,0,6,16,0,29,0,0,31,27,0
90182,0,0,0,15,32,0,0,0,0,0
90183,3,3,3,3,3,3,3,3,3,3
90184,0,0,0,0,0,0,0,8,0,0
90185,0,0,0,0,0,12,28,3,0,0
90186,12,12,12,12,12,12,12,12,12,12
90187,0,0,0,0,0,0,0,0,0,0
90188,30,0,10,0,0,0,12,0,0,0
90189,23,10,0,0,3,36,0,0,9,0
90190,0,14,18,19,2,20,12,19,18,31
90191,0,0,0,0,0,0,0,0,0,0
90192,0,0,0,0,0,0,0,0,0,0
90193,0,0,0,0,0,10,0,0,0,0
90194,4,4,4,4,4,4,4,4,4,4
90196,28,28,28,28,28,28,28,28,28,28
90197,0,0,11,0,0,0,0,0,0,0
90198,0,0,0,0,0,0,0,0,0,0
90199,20,20,20,20,20,20,28,20,20,20
90200,12,12,13,15,12,12,12,12,12,12
90201,13,10,10,10,10,10,10,10,15,10
90202,0,13,0,0,0,0,0,0,0,0
90203,0,14,23,0,3,18,0,0,0,25
90204,0,0,0,26,0,0,0,0,0,0
90205,33,33,33,33,33,33,33,33,33,33
90206,0,0,0,0,0,0,0,13,0,0
90207,0,0,0,0,0,0,0,0,0,0
90208,16,16,16,16,16,16,16,16,16,16
90209,0,16,17,0,0,0,0,0,10,0
90210,5,5,5,5,12,5,5,5,5,5
90211,19,19,19,24,19,22,19,19,19,30
90212,0,0,11,0,0,29,0,0,0,0
90213,8,21,11,16,15,6,26,11,17,23
90214,2,2,2,2,2,18,2,8,2,2
90215,0,0,0,0,0,0,0,0,0,0
90216,12,12,12,34,22,12,23,12,12,12
90217,0,5,0,0,0,0,18,11,9,0
90218,0,0,0,0,9,18,12,0,0,0
90219,0,0,0,0,0,0,0,0,0,0
90220,0,0,0,0,0,0,0,17,0,0
90221,0,0,0,0,0,0,0,0,0,0
90222,13,13,13,13,13,13,13,13,13,13
90223,0,0,0,0,0,0,0,0,0,0
90224,0,0,0,0,0,0,0,0,0,0
90225,0,18,0,0,0,17,0,0,0,0
90226,0,0,0,0,0,0,0,0,0,0
90227,0,16,0,13,12,14,20,0,0,0
90228,11,20,17,12,11,11,11,14,11,11
90229,0,12,0,12,17,0,0,0,20,0
90230,26,17,0,0,0,0,0,0,0,0
90231,0,12,14,34,0,0,19,0,0,32
90232,6,0,14,17,9,13,18,16,15,26
90233,0,0,0,0,0,0,0,0,0,0
90234,0,0,0,0,0,0,0,0,0,0
90235,0,8,15,17,0,0,37,0,0,21
90237,0,4,0,20,0,25,0,0,26,27
90238,28,12,12,12,12,12,12,23,12,12
90239,0,0,0,0,0,0,0,0,0,0
90240,11,0,0,0,0,0,0,0,0,10
90241,19,19,19,19,19,19,19,19,19,19
90242,18,18,18,18,18,18,18,18,18,18
90244,0,0,0,0,0,0,0,0,0,0
90245,15,15,15,15,15,15,15,15,15,15
90246,11,19,20,6,0,0,0,0,25,15
90247,0,15,24,5,0,0,0,0,17,0
90248,18,18,18,18,18,18,18,18,18,18
90249,0,0,0,0,0,0,0,0,0,0
90250,0,0,28,0,0,0,0,0,21,25
90251,0,0,0,0,28,0,26,35,0,10
90252,0,0,0,0,19,0,0,0,0,0
90253,28,28,28,28,28,28,28,28,28,28
90254,0,0,0,0,27,0,0,0,0,0
90255,15,13,19,25,9,13,23,7,16,27
90256,0,0,0,0,0,0,0,0,0,0
90257,0,0,0,0,0,0,0,0,0,0
90258,20,20,20,20,20,20,20,20,20,20
90259,0,0,0,0,0,0,0,0,0,0
90260,18,18,18,18,18,18,18,18,18,18
90261,24,24,24,24,24,24,24,24,24,24
90262,0,0,0,0,0,0,0,0,0,0
90263,0,0,38,0,24,18,16,0,0,4
90264,29,29,29,29,29,29,29,29,29,29
90265,32,21,26,44,13,45,24,19,20,32
90266,0,0,6,0,0,0,0,17,0,0
90267,0,11,0,0,0,0,0,0,0,0
90268,4,12,0,0,0,12,0,0,0,0
90269,41,32,18,16,24,5,13,18,26,19
90270,0,0,12,0,0,0,9,0,10,13
90272,20,14,15,14,9,0,0,10,0,13
90273,8,0,0,8,14,0,23,8,14,13
90274,22,0,0,0,0,11,0,20,0,0
90275,0,0,0,0,12,0,0,0,9,25
90276,0,0,0,0,0,0,16,0,0,0
90277,0,0,0,9,15,0,0,0,18,22
90278,26,0,15,0,0,0,0,0,0,0
90279,34,0,0,14,9,16,6,0,0,31
90280,0,0,0,0,0,0,23,0,0,0
90281,8,19,22,16,20,42,35,9,0,0
90282,0,0,0,0,0,20,0,0,0,0
90283,0,0,10,12,16,0,36,0,0,0
90284,0,0,0,0,0,0,0,0,0,0
90285,15,15,15,15,15,15,15,15,15,15
90286,34,34,34,34,34,34,34,34,34,37
90287,0,0,0,0,0,0,0,0,0,0
90288,0,0,0,0,0,0,0,0,0,0
90289,0,0,0,0,0,0,0,0,0,0
90290,0,0,0,0,0,0,0,0,0,5
90291,0,0,0,0,0,0,0,0,0,0
90292,0,0,0,0,0,0,0,0,0,0
90293,0,0,0,0,0,4,0,0,3,0
90294,0,0,0,0,0,0,0,0,0,0
90295,10,0,14,0,0,27,10,16,14,12
90296,0,10,23,0,0,0,0,0,0,0
90297,11,11,11,11,11,11,11,11,11,11
90298,19,0,0,0,13,0,0,18,0,0
90299,0,0,0,15,0,0,0,0,0,25
90301,0,0,0,0,0,0,0,0,0,0
90302,26,26,26,26,26,26,26,26,26,26
90303,0,0,0,0,0,0,0,0,0,0
90304,0,14,0,0,0,16,31,0,0,0
90306,7,7,7,7,7,7,21,15,41,7
90307,0,0,0,0,0,0,0,0,0,0
90308,0,0,26,0,0,0,0,0,33,0
90309,0,20,0,0,0,5,8,31,0,14
90310,4,4,4,4,4,4,4,4,4,4
90311,0,0,3,0,0,0,6,0,0,0
90312,0,5,0,0,0,0,0,0,0,0
90313,0,0,0,0,0,0,0,0,0,0
90314,22,22,22,22,22,22,22,22,22,22
90315,20,0,6,0,0,0,0,0,0,0
90316,0,0,0,0,0,0,0,0,0,0
90317,0,0,0,0,0,0,0,0,0,0
90318,0,0,0,0,0,0,0,0,0,0
90321,0,0,0,33,0,0,0,0,0,0
90322,0,0,0,0,0,0,0,0,0,0
90323,0,0,0,0,0,15,12,0,0,11
90324,12,12,12,12,13,12,12,12,12,12
90325,0,0,0,0,0,0,0,0,0,0
90326,18,18,18,18,18,18,18,18,18,18
90327,0,0,0,0,0,0,0,14,0,13
90328,0,21,0,0,9,0,0,0,0,0
90329,0,0,0,0,0,0,0,0,0,0
90330,25,25,25,25,25,25,25,25,25,25
90331,0,0,0,0,0,0,0,0,0,0
90332,0,0,0,0,0,0,0,0,0,0
90333,15,17,0,17,13,11,0,30,4,19
90334,0,0,0,0,22,0,0,0,0,0
90335,15,15,15,15,15,15,15,15,15,15
90336,26,26,26,26,26,26,26,26,26,26
90337,0,0,0,0,0,0,0,0,0,0
90338,0,0,0,0,0,0,0,0,0,0
90339,0,0,0,0,0,0,0,0,0,0
90340,0,0,0,0,0,0,0,0,0,0
90341,0,0,0,0,0,0,0,0,0,0
90342,0,0,0,0,0,0,0,0,0,0
90343,20,20,20,20,20,20,20,20,20,20
90344,3,0,0,0,0,0,0,0,0,0
90345,0,0,0,0,0,0,0,0,0,0
90346,6,8,25,14,18,12,10,15,20,39
100001,0,0,0,0,0,0,0,0,0,0
100002,0,0,0,0,0,0,0,0,0,0
100003,0,22,0,0,0,0,0,0,9,27
100004,0,0,0,0,0,0,0,0,0,0
100005,0,0,0,0,0,0,0,0,0,0
100006,0,0,0,0,0,0,0,0,0,0
100007,0,0,0,0,0,0,0,0,0,0
100008,0,0,0,0,0,0,0,0,0,0
100009,0,0,0,0,0,0,0,0,0,0
100010,17,17,17,17,17,17,17,17,17,17
100011,0,0,0,0,0,0,0,0,0,0
100012,0,0,0,0,0,0,0,5,0,0
100013,0,5,0,15,0,2,0,0,17,2
100014,0,0,0,0,0,0,0,0,0,0
100015,0,0,0,0,0,0,0,0,0,0
100016,0,0,0,0,0,0,0,0,0,0
100017,0,0,0,0,0,0,0,0,0,0
100018,0,0,0,14,27,17,0,0,0,14
100019,44,25,18,16,0,0,36,23,27,6
100020,0,0,11,13,0,0,0,0,0,11
100021,17,0,0,9,7,0,0,0,0,0
100022,0,0,0,0,0,0,0,0,0,0
100023,0,0,0,0,0,0,0,0,0,0
100024,0,0,0,0,0,0,10,0,0,0
100025,18,18,18,18,18,18,18,18,18,18
100026,0,0,0,0,0,0,0,0,0,0
100028,0,0,0,0,0,0,0,0,0,0
100029,28,28,28,28,28,28,28,28,28,28
100030,9,9,9,9,9,9,9,9,9,9
100031,9,9,9,9,9,9,9,9,9,9
100032,0,26,9,0,22,0,0,0,30,16
100033,0,0,0,0,0,0,0,0,0,0
100034,9,10,2,2,11,18,2,26,29,17
100035,12,10,28,29,0,11,4,0,0,14
100036,21,26,0,0,26,30,10,12,0,14
100037,0,0,0,0,0,0,0,0,0,13
100038,20,20,20,20,20,20,20,20,20,20
100039,0,0,0,0,0,0,0,0,0,0
100040,0,0,0,0,0,0,0,0,0,0
100041,0,0,0,0,0,0,0,16,21,0
100042,0,0,0,0,0,0,0,0,0,0
100043,11,11,11,11,11,11,11,11,11,11
100044,0,0,0,0,0,0,0,0,0,0
100045,0,0,0,0,0,0,13,0,0,0
100046,0,0,10,10,0,19,0,14,0,0
100047,0,0,0,0,0,0,0,0,0,0
100048,15,15,15,15,15,15,15,15,15,15
100049,14,14,14,14,14,14,14,14,14,14
100050,0,8,0,0,0,0,0,0,17,0
100051,10,0,13,16,13,13,13,7,31,20
100052,0,0,0,0,0,0,0,0,0,0
100053,12,12,12,12,12,12,12,12,12,12
100054,0,0,0,0,0,0,0,0,0,7
100055,0,0,0,0,0,0,0,0,0,19
100056,0,28,8,7,0,14,25,12,0,13
100057,16,0,0,0,0,17,0,0,0,0
100058,0,0,0,0,0,0,0,0,19,0
100059,20,20,20,20,20,20,20,20,20,20
100060,23,23,23,23,27,23,23,23,23,23
100061,7,7,7,7,7,7,7,7,7,7
100062,0,0,0,0,0,0,4,0,0,0
100063,7,7,7,7,7,7,7,7,7,7
100064,12,12,12,12,12,12,12,12,12,12
100065,20,30,17,18,9,27,15,33,12,16
100066,9,9,9,9,9,9,9,9,9,9
100067,0,0,0,0,0,0,0,0,0,9
100068,31,12,0,22,0,0,12,0,0,19
100069,0,0,0,0,0,0,0,0,0,0
100070,6,9,14,6,4,16,7,22,32,17
100071,0,0,0,0,0,0,0,0,0,0
100072,22,22,22,22,22,22,22,22,22,22
100073,34,25,0,17,7,0,0,10,0,13
100074,11,11,11,11,11,11,11,11,11,11
100075,17,17,17,17,17,17,17,17,44,17
100076,19,19,19,19,19,19,19,19,19,19
100077,0,0,0,0,0,0,0,0,0,0
100078,0,0,0,0,0,0,0,0,0,0
100079,2,2,2,2,2,2,2,2,2,2
100080,0,13,0,0,0,0,17,0,0,0
100081,0,0,0,0,0,0,0,0,0,0
100082,0,0,0,0,7,0,0,0,0,0
100083,0,0,0,0,0,0,0,0,17,0
100084,2,6,9,23,19,22,35,23,18,0
100085,27,27,27,27,27,27,27,27,27,27
100086,0,0,0,0,0,0,0,0,0,0
100087,0,0,0,0,0,0,0,0,0,0
100088,17,0,18,0,20,6,0,21,0,0
100089,13,13,13,13,13,13,13,13,13,13
100090,23,23,23,23,23,23,23,23,23,23
100091,34,34,34,34,34,34,34,34,34,34
100092,0,0,0,0,0,0,0,0,0,0
100093,0,0,0,0,0,0,0,0,10,0
100094,18,18,18,18,18,18,18,18,18,18
100095,0,0,0,0,0,0,0,0,0,0
100096,0,0,0,0,0,0,0,0,0,0
100098,19,19,19,19,19,19,19,19,19,19
100099,16,16,16,16,16,16,16,16,16,16
100100,37,37,37,37,37,37,37,37,37,37
100101,25,25,25,25,25,25,25,25,25,25
100103,0,0,0,0,0,0,0,0,0,0
100104,24,24,24,24,24,24,24,24,24,24
100105,4,4,12,4,4,4,25,4,11,4
100106,9,9,8,28,8,8,8,8,8,31
100107,0,0,0,0,0,0,0,0,0,0
100108,1,1,1,1,1,1,1,1,1,1
100109,0,0,0,0,0,0,0,0,0,0
100110,0,0,0,22,0,0,0,0,0,0
100111,0,0,0,0,0,0,0,0,0,0
100112,23,0,0,0,0,14,0,0,0,14
100113,16,16,16,16,16,16,16,16,29,16
100114,0,0,0,0,0,0,0,0,0,0
100115,35,35,35,35,35,35,35,35,35,35
100116,28,28,28,28,28,28,28,28,28,28
100117,17,17,17,17,17,17,17,17,17,17
100118,0,0,28,0,0,0,0,5,0,0
100119,0,0,0,0,0,0,0,0,0,0
100120,0,0,0,0,0,0,0,0,0,0
100121,14,14,14,14,14,14,14,14,14,14
100122,0,0,0,16,0,0,12,0,28,0
100123,0,0,0,0,0,0,0,0,0,0
100124,0,0,0,0,0,0,0,0,0,0
100125,34,34,34,34,34,34,34,34,34,34
100126,19,19,19,19,19,19,19,19,19,19
100127,25,25,25,25,25,25,25,25,25,25
100128,9,9,9,9,9,9,9,9,9,9
100129,6,6,6,6,6,6,6,6,13,6
100130,0,0,0,0,0,0,0,0,0,0
100131,22,22,22,22,22,22,22,22,22,22
100132,0,0,0,0,0,0,0,0,0,0
100133,6,0,13,0,0,0,0,0,0,0
100134,13,13,13,13,13,13,13,13,13,13
100135,22,28,34,0,0,5,18,0,21,27
100136,40,40,40,40,40,40,40,40,40,40
100137,0,0,0,0,0,0,0,6,0,0
100138,0,0,0,0,0,0,0,0,0,0
100139,0,0,0,0,0,0,0,0,0,0
100140,0,0,0,0,0,0,0,0,0,0
100141,0,0,0,0,0,0,0,0,0,0
100142,24,0,12,0,0,0,0,0,0,0
100143,27,27,27,27,27,27,27,27,27,27
100144,11,11,11,11,11,11,11,11,11,11
100145,13,13,13,13,13,13,13,13,13,13
100146,26,26,26,26,26,26,26,26,26,26
110001,14,0,0,0,9,0,0,0,0,0
110002,32,32,32,32,32,32,32,32,32,32
110003,0,0,14,0,0,23,13,11,0,19
110004,24,24,24,24,24,24,24,24,24,24
110005,37,0,0,20,51,33,18,24,10,0
110006,0,0,0,15,0,0,0,10,0,11
110007,9,10,5,27,0,9,19,19,17,0
110008,22,22,22,22,22,22,22,22,22,22
110009,20,20,20,20,20,20,20,20,20,20
110010,16,16,16,16,16,16,16,16,16,16
110011,0,0,0,0,0,0,0,0,0,0
110012,5,5,5,5,5,5,5,5,5,5
110013,0,0,35,63,0,21,36,0,21,17
110014,0,0,0,0,28,0,0,0,0,7
110015,0,0,0,0,0,0,0,0,0,0
110016,0,0,0,3,0,0,16,13,0,0
110017,0,0,0,0,0,0,0,0,0,16
110018,10,10,11,10,10,27,10,10,26,10
110019,28,32,0,10,28,18,0,0,0,15
110020,0,26,0,36,27,22,0,0,0,0
110021,19,8,0,24,40,21,0,0,13,25
110022,28,0,17,20,0,0,0,0,0,0
110023,8,8,8,8,8,8,8,8,8,8
110024,0,0,14,0,0,0,0,0,0,0
110025,18,0,7,8,0,0,19,38,0,0
110026,17,6,21,17,18,22,35,46,8,16
110027,0,0,0,0,0,0,0,0,0,0
110028,15,0,0,23,0,0,0,0,0,0
120001,0,0,0,0,0,0,0,0,0,0
120002,0,21,0,0,0,0,0,0,0,0
120003,20,11,39,18,32,17,15,0,37,30
120004,0,0,0,0,0,0,0,0,0,0
120005,0,0,0,0,0,0,0,27,0,0
120006,0,32,0,0,21,0,8,0,0,23
120007,31,31,31,31,31,31,31,31,31,31
120008,20,0,0,0,0,0,0,14,0,0
120009,0,0,0,0,0,0,0,0,0,8
120010,0,0,0,0,0,0,0,0,0,46
120011,8,8,8,8,8,8,8,8,8,8
120012,0,0,0,0,0,0,0,0,0,0
120013,22,22,26,22,22,22,22,22,22,22
120014,20,20,20,20,20,20,20,20,20,20
120015,0,0,0,0,0,0,0,0,0,0
120016,0,0,0,0,0,8,16,0,42,0
120018,13,13,13,13,13,13,13,13,13,13
120019,0,0,0,0,0,0,0,0,0,0
120020,0,10,0,0,0,0,0,0,0,0
120021,0,0,0,0,0,0,0,0,0,0
120022,25,25,25,25,25,25,25,25,25,25
120023,0,0,0,0,0,0,0,0,0,0
120024,17,17,17,17,17,17,17,17,17,17
120025,0,0,0,0,0,0,0,0,0,0
120026,0,0,0,23,0,0,0,0,0,25
120027,0,0,0,0,0,0,15,0,0,0
120028,0,0,0,0,0,0,0,0,0,0
120029,0,0,10,0,0,0,0,0,0,0
120030,0,0,0,0,0,0,0,16,34,10
120031,0,0,0,0,0,0,0,0,0,0
120032,0,18,0,9,0,0,0,0,0,0
120033,0,0,0,0,0,0,0,0,0,0
120034,12,0,0,0,0,0,0,0,0,0
120035,22,22,22,22,22,22,22,22,22,22
120036,14,0,0,11,4,11,13,10,13,0
120037,0,0,0,0,0,0,0,0,0,0
120038,0,0,0,0,0,0,0,0,0,0
120039,0,0,0,0,0,0,0,0,0,0
120040,0,0,0,0,0,0,0,13,0,0
120041,19,7,0,0,0,0,0,0,25,14
120042,0,0,0,0,0,0,0,0,0,0
120043,0,0,0,0,0,0,0,0,0,0
120044,0,0,0,0,0,0,0,0,0,0
120045,12,12,12,12,12,12,12,12,12,12
120046,0,0,0,0,0,0,0,0,0,0
120047,7,33,24,14,8,26,11,4,9,5
120048,0,0,29,0,0,0,0,15,0,0
120049,0,0,0,0,0,0,0,0,0,0
120050,14,14,14,14,14,14,14,14,14,14
120051,0,0,0,0,0,0,0,0,0,0
120052,0,0,0,0,0,0,0,0,0,0
120053,0,18,0,0,18,0,11,0,0,0
120054,0,0,0,0,0,0,0,0,0,0
120055,0,0,0,0,0,0,0,0,0,0
120056,0,0,0,0,0,0,0,0,0,0
120058,0,0,0,0,0,0,0,0,0,0
120059,0,0,0,0,0,0,0,0,0,0
120060,0,0,0,0,0,28,0,0,0,0
