ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
90223,14,14,14,14,14,14,14,14,14,14
90224,16,16,16,16,16,16,16,16,16,16
90225,0,9,10,0,32,0,0,0,27,0
90226,0,0,0,0,0,0,0,0,0,0
90227,0,0,0,0,0,0,0,0,0,0
90228,0,0,0,0,0,0,0,0,0,0
90229,0,0,0,0,0,0,0,0,0,0
90230,23,11,11,11,11,11,11,11,11,11
90231,23,18,0,0,0,0,0,0,0,0
90232,10,0,9,0,10,23,9,0,18,13
90233,0,0,0,0,0,0,0,0,0,0
90235,17,17,17,17,17,17,17,17,17,17
90236,27,27,27,27,27,27,27,27,27,27
90237,11,12,8,8,0,0,19,0,17,22
90238,11,19,4,12,20,4,12,0,7,14
90239,32,21,0,0,0,13,0,14,22,0
90241,21,21,21,21,21,21,21,21,21,21
90242,0,0,0,0,0,0,0,0,0,0
90243,10,0,2,8,15,20,13,0,14,0
90244,18,18,18,18,18,18,18,18,18,18
90245,23,23,23,23,23,23,23,23,23,23
90246,13,20,0,0,0,0,0,0,0,0
90247,42,0,12,0,42,23,26,0,11,8
90248,0,0,0,0,0,0,0,0,0,0
90249,24,24,24,24,24,24,24,24,24,24
90250,22,22,22,22,22,22,22,22,22,22
90251,0,13,0,14,0,0,0,0,12,0
90252,7,7,7,7,7,7,7,7,7,7
90253,24,24,24,24,24,24,24,24,24,24
90254,0,0,0,0,20,0,4,0,0,0
90255,0,0,0,0,0,0,0,0,0,0
90256,28,28,28,28,28,28,28,28,28,28
90257,0,21,0,0,0,0,0,0,0,0
90258,0,0,3,0,24,0,0,24,0,0
90259,13,13,13,13,13,13,13,13,13,13
90261,14,0,0,11,0,0,0,0,0,0
90262,0,0,0,0,0,0,0,0,0,0
90263,18,18,18,18,18,18,18,18,18,18
90264,0,0,0,0,0,0,0,0,0,0
90265,0,0,0,0,0,0,14,22,0,0
90266,21,21,21,21,21,21,21,21,21,21
90267,0,14,0,16,0,0,20,0,0,0
90268,0,0,0,0,0,0,0,0,0,0
90269,0,10,0,7,9,8,11,4,15,21
90270,6,6,6,6,6,6,6,6,6,6
90271,8,0,0,0,0,18,0,0,5,0
90272,22,22,22,22,22,22,22,22,22,22
90273,0,18,14,21,0,0,0,0,0,26
90274,8,8,8,8,8,8,8,8,8,8
90275,0,32,15,5,0,12,21,8,7,0
90276,0,0,0,0,0,0,0,0,0,0
90277,0,0,0,0,0,0,0,0,0,0
90278,11,22,15,9,0,8,0,31,10,6
90279,0,0,0,0,0,0,0,0,0,0
90280,0,0,0,0,0,0,0,0,0,0
90281,15,23,11,26,15,22,10,4,15,23
90282,0,0,0,0,0,0,0,0,0,0
90283,0,0,19,0,21,0,15,0,12,0
90284,18,6,14,14,13,10,13,11,5,11
90285,0,0,16,16,27,9,13,0,0,8
90286,11,21,4,16,13,0,24,14,0,0
90287,0,0,0,10,0,0,0,0,0,0
90288,14,14,14,14,14,14,14,14,14,14
90289,32,0,0,0,0,0,15,0,0,15
90290,0,0,19,19,27,0,0,29,30,10
90291,0,0,26,0,0,0,0,0,0,21
90292,0,0,0,0,0,0,0,0,0,0
90293,0,0,0,0,0,0,0,0,0,0
90294,0,20,0,0,0,0,0,0,22,0
90295,0,0,0,0,17,3,18,17,0,0
90296,11,0,0,12,0,15,0,45,0,12
90298,22,22,12,12,20,12,12,12,12,12
90299,20,20,20,20,20,20,20,20,20,20
90300,8,33,0,18,0,0,13,0,0,15
90302,0,0,9,0,0,0,0,0,0,0
90303,0,0,0,22,0,0,0,19,17,0
90304,13,27,2,13,15,4,18,8,23,2
90305,32,0,0,0,0,17,0,0,0,0
90306,0,0,0,0,0,0,0,0,0,0
90307,0,25,25,18,12,14,22,39,0,26
90308,0,0,0,0,19,4,13,13,21,26
90309,0,0,19,0,0,0,0,0,0,2
100001,0,0,0,0,0,0,0,0,0,0
100002,0,0,0,0,0,0,0,0,0,0
100003,0,0,9,0,0,0,0,0,0,0
100004,0,0,0,0,22,9,10,0,0,0
100005,0,0,0,0,0,0,0,0,0,0
100006,0,20,0,0,0,0,0,0,0,0
100007,20,20,20,20,20,20,20,20,20,20
100008,13,16,21,20,25,6,9,22,23,39
100009,0,0,0,0,0,0,0,0,0,0
100010,0,0,0,0,14,0,0,0,0,0
100011,25,25,25,25,25,25,25,25,25,25
100012,3,3,3,3,3,3,3,3,3,3
100013,0,16,0,0,0,0,0,5,15,0
100014,14,14,14,14,14,14,14,14,14,14
100015,6,6,6,6,6,6,6,6,6,6
100016,0,0,0,0,0,0,21,0,0,0
100017,0,0,0,0,0,0,0,0,0,0
100018,0,0,0,0,0,0,0,0,0,0
100019,0,0,0,0,0,0,0,0,0,0
100020,0,0,0,0,0,0,0,0,0,0
100021,0,0,0,0,0,0,0,0,0,16
100022,0,0,0,0,0,0,0,0,0,0
100023,0,31,0,13,32,15,22,11,0,30
100024,0,0,0,0,0,0,0,0,0,0
100025,0,0,0,0,0,0,0,0,0,0
100026,11,11,11,11,11,11,11,11,11,11
100027,0,0,0,0,0,0,0,0,0,0
100028,0,13,0,0,0,0,0,21,0,0
100029,0,0,0,15,0,0,0,0,13,0
100030,0,0,0,0,0,0,0,0,0,0
100031,0,0,0,0,0,0,0,0,0,0
100032,8,8,8,8,16,8,8,8,8,19
100033,0,0,0,0,0,0,0,0,0,0
100034,0,0,0,0,0,0,0,0,0,0
100035,0,0,0,0,0,0,0,0,0,0
100036,0,0,0,0,0,0,0,0,0,0
100037,25,25,25,25,25,25,25,25,25,25
100038,0,0,0,0,0,0,0,0,0,0
100039,20,20,20,20,20,20,20,20,20,20
100040,0,0,0,0,0,0,0,0,0,0
100041,0,0,0,0,0,0,0,0,0,0
100042,0,0,0,0,0,11,0,0,0,0
100043,0,0,0,0,0,0,18,22,19,16
100044,0,0,0,0,0,0,0,0,10,0
100045,0,0,0,0,0,0,0,0,0,0
100046,0,0,0,0,0,0,0,0,0,0
100047,0,0,0,0,0,0,0,0,0,8
100048,0,0,0,0,0,0,0,0,0,0
100049,22,22,22,22,22,22,22,22,22,22
100050,8,25,8,8,8,8,8,8,8,8
100051,7,7,7,7,7,7,7,7,7,7
100052,0,0,0,0,0,0,0,0,0,0
100053,0,0,0,0,0,0,0,0,0,0
100054,0,0,0,0,0,0,0,0,0,0
100055,25,25,25,25,25,25,25,25,25,25
100056,0,0,0,0,0,0,0,0,0,0
100057,37,0,0,0,0,0,0,0,0,0
100058,0,0,0,0,0,0,0,0,0,0
100059,0,0,0,0,0,0,0,0,0,0
100060,0,0,0,0,0,0,0,0,0,0
100061,0,13,0,42,0,0,0,0,0,11
100062,0,0,0,0,0,0,0,0,0,0
100063,0,0,0,0,0,0,0,0,0,0
100064,25,25,25,25,25,25,25,25,25,25
100065,35,0,22,0,0,0,0,0,27,0
100066,0,0,0,13,13,0,0,0,0,0
100067,0,0,0,17,0,24,0,0,0,0
100068,0,0,0,0,16,0,0,0,43,0
100069,0,0,0,0,0,0,0,0,0,0
100070,0,0,0,0,0,0,0,0,0,0
100071,0,0,14,0,0,0,0,0,0,0
100072,0,0,0,30,0,0,0,0,0,0
100073,0,0,0,0,0,0,0,0,0,0
100074,0,0,0,0,0,0,0,0,0,0
100075,0,0,0,0,0,0,0,0,0,0
100076,0,0,0,0,0,0,0,0,0,0
100077,21,21,21,21,21,21,21,21,21,21
100078,0,12,12,7,0,10,2,0,0,10
100079,0,0,0,0,13,0,0,0,0,0
100080,0,0,0,0,0,0,0,0,0,0
100081,0,0,12,0,0,0,0,0,0,0
100082,0,17,0,0,0,0,0,0,0,0
100083,0,0,0,0,0,0,0,0,0,0
100084,28,28,28,28,28,28,28,28,28,28
100085,0,0,0,0,0,0,19,0,0,0
100086,0,0,0,0,14,6,0,0,0,0
100087,15,15,15,15,15,15,15,15,15,15
100088,0,0,0,0,0,10,0,0,0,0
100089,0,0,0,0,0,0,0,0,0,0
100090,0,0,0,0,0,0,0,0,0,0
100091,0,0,0,0,0,0,0,0,0,0
100092,17,17,17,17,17,17,17,17,17,17
100093,15,15,15,15,15,15,15,15,15,15
100094,0,0,0,0,0,0,0,0,0,0
100095,12,12,12,12,12,12,12,12,12,12
100096,14,0,0,0,0,0,0,0,8,0
100097,16,16,16,16,16,16,16,16,16,16
100098,0,0,0,0,0,0,0,0,0,0
100099,0,0,0,8,0,0,0,0,0,0
100100,0,0,0,0,0,0,0,0,0,0
100101,8,8,8,8,8,8,8,8,8,8
100102,0,0,0,0,0,0,0,0,0,0
100103,20,20,20,20,20,20,20,20,20,20
100104,0,0,0,0,0,0,0,0,0,0
100105,0,21,0,0,0,0,0,0,0,0
100106,0,0,0,0,0,0,0,0,0,0
100107,11,11,11,11,11,11,11,11,11,11
100108,21,0,0,0,0,0,0,19,0,0
100109,5,0,0,0,0,0,0,10,0,0
100110,14,14,14,14,14,14,14,14,14,14
100111,0,0,0,0,0,0,25,0,0,0
100112,0,0,0,0,0,0,0,0,0,0
100113,0,0,0,0,0,0,0,0,0,0
100114,0,0,0,0,0,23,0,36,0,0
100115,0,0,0,0,0,0,0,0,8,0
100116,0,0,10,0,0,0,11,0,0,0
100117,0,0,11,0,14,0,22,0,12,18
100119,0,0,0,0,0,0,0,0,0,0
100120,0,0,10,0,0,0,0,0,0,0
100121,8,8,8,8,8,8,8,8,8,8
100122,0,9,13,16,0,12,0,0,13,11
100123,0,0,0,0,0,0,0,0,0,0
100124,0,0,0,0,0,0,0,0,0,0
100125,0,0,0,0,0,0,0,0,0,0
100126,0,0,0,15,0,0,0,0,0,0
100127,0,0,0,0,0,0,0,0,0,0
100128,9,9,9,9,9,9,9,9,9,9
100129,0,0,23,0,0,0,0,0,0,0
100130,0,0,13,0,0,0,9,0,0,0
100131,0,0,0,0,0,0,0,0,0,0
100132,11,11,11,11,11,11,11,11,11,11
100133,0,0,0,0,0,0,0,0,0,0
110001,21,14,4,24,8,10,29,0,25,15
110002,25,25,25,25,25,25,25,25,25,25
110003,0,0,0,0,0,0,0,0,0,0
110004,0,0,6,9,19,36,0,14,0,0
110005,0,0,0,0,0,0,0,0,0,0
110006,0,0,0,0,0,0,0,0,0,0
110007,16,16,16,16,16,16,16,16,16,16
110008,0,0,0,0,0,0,0,0,0,0
110009,0,0,0,0,16,0,0,0,0,0
110010,0,5,0,0,0,7,0,14,0,0
110011,0,0,0,0,0,0,0,0,0,0
110012,20,23,0,0,0,0,12,0,24,0
110013,17,0,0,5,0,21,17,2,15,13
110014,0,0,0,0,0,0,0,0,0,0
110015,0,0,0,0,0,0,0,0,12,0
110016,0,0,0,0,0,0,0,0,0,0
110017,4,28,23,4,20,29,9,30,9,5
110018,0,0,0,0,0,0,0,0,0,0
110019,15,25,0,25,8,12,0,6,0,0
110020,0,39,0,0,22,0,0,26,9,0
110021,0,17,15,10,22,0,0,19,14,0
110022,22,35,0,45,28,18,13,27,17,0
110023,23,23,23,23,23,23,23,23,23,23
110024,0,0,0,5,12,19,12,0,0,0
110025,30,9,14,3,3,3,3,12,3,3
110026,0,0,0,18,15,16,0,0,0,0
110027,0,0,0,0,0,0,0,0,0,0
110028,14,0,0,0,14,13,14,32,12,31
110029,2,14,2,2,2,2,31,7,2,2
110030,0,0,0,0,24,0,0,0,0,0
110031,0,0,0,10,0,0,0,0,0,0
110032,0,0,15,0,0,0,0,0,0,0
110033,0,0,0,0,0,0,0,0,0,0
110034,25,25,25,25,25,25,25,25,25,25
110035,0,0,0,0,0,0,0,0,0,0
110036,0,0,0,0,0,0,0,0,0,0
110037,22,22,22,22,22,22,22,22,22,22
110038,18,13,10,13,0,24,33,0,0,0
110039,0,0,0,0,0,0,0,0,0,0
110040,10,0,0,0,0,0,0,0,0,0
120001,0,0,0,0,0,0,0,0,0,0
120002,0,0,0,0,0,0,0,0,0,0
120003,0,13,0,29,20,26,0,11,0,0
120004,0,0,0,0,0,0,0,0,0,0
120005,0,0,0,0,0,0,0,0,0,0
120006,21,21,21,21,21,21,21,21,21,21
120007,12,0,0,0,0,0,0,0,0,0
120008,0,0,0,0,0,0,0,0,0,0
120009,12,0,0,0,13,0,0,0,0,0
120011,18,18,18,18,18,18,18,18,18,18
120012,0,0,0,0,0,19,0,0,0,0
120013,8,0,0,0,0,0,0,0,0,0
120014,0,14,0,0,0,0,0,0,0,0
120015,16,16,16,16,16,16,16,16,16,16
120016,13,13,13,13,13,13,13,13,13,13
120017,0,0,0,0,0,0,0,0,0,0
120018,24,24,24,24,24,24,24,24,24,24
120019,12,12,12,12,12,12,12,12,12,12
120020,0,0,0,0,0,0,0,0,0,0
120021,21,6,9,0,18,0,18,0,0,0
120022,0,0,0,0,0,0,0,0,0,0
120023,13,0,0,0,0,0,22,36,0,7
120024,0,0,0,0,0,0,0,0,0,0
120025,0,0,0,0,0,0,0,0,0,0
120026,0,0,0,0,0,0,0,0,0,0
120027,0,0,0,0,0,0,0,0,0,38
120028,0,22,0,0,0,0,0,0,0,11
120029,0,0,0,0,0,0,0,0,0,0
120030,0,0,0,0,0,0,0,0,0,0
120031,0,0,0,0,0,0,0,0,0,0
120032,0,0,0,0,0,0,0,0,0,0
120033,0,0,0,0,0,0,0,0,0,0
120034,0,0,0,0,0,23,0,0,0,0
120035,24,24,24,24,24,24,24,24,24,24
120036,0,0,0,0,0,0,0,0,0,0
120037,0,0,0,0,0,0,0,0,0,0
120039,0,0,0,0,0,0,0,0,12,0
120040,0,0,0,0,0,0,0,0,0,0
120041,0,0,0,0,6,14,0,0,0,0
120042,0,0,0,0,0,0,0,0,0,0
120043,0,0,0,0,0,0,0,0,0,0
120044,0,0,0,0,0,0,0,0,0,0
120045,0,10,0,10,0,0,19,8,0,13
120046,0,0,0,6,0,0,0,0,0,0
120047,20,20,20,20,20,20,20,20,20,20
120048,0,0,0,0,0,0,0,0,0,0
120049,12,12,12,12,12,12,12,12,12,12
120050,15,15,15,15,15,15,15,15,15,15
120051,0,0,17,0,0,0,0,0,0,0
120052,0,0,0,0,0,0,0,0,0,15
120053,0,0,0,0,0,0,0,0,0,0
120054,0,0,0,0,0,0,0,10,0,0
120055,0,0,0,0,0,0,0,0,0,0
120056,8,8,8,8,8,8,8,8,8,8
120057,12,0,5,0,20,0,0,16,22,0
120058,0,0,0,0,0,0,0,0,0,0
120059,21,21,21,21,21,21,21,21,21,21
120060,0,23,0,0,0,0,22,0,0,0
120061,0,0,0,0,0,11,0,0,0,0
120062,0,0,0,0,0,0,0,0,0,0
120063,0,0,0,0,0,0,0,0,0,0
120064,14,14,14,14,14,14,14,14,14,14
120065,0,0,0,0,0,0,0,0,13,0
120066,0,0,0,0,0,0,0,0,0,0
120067,0,0,0,0,0,0,0,0,0,0
120068,0,0,0,0,0,0,0,0,0,0
120069,26,0,0,8,0,0,11,0,0,8
120070,0,0,0,17,0,0,0,0,16,3
120071,0,0,0,14,0,0,20,0,28,0
120072,0,0,0,0,0,0,0,0,0,0
120073,0,0,0,0,0,0,0,0,0,0
120074,0,0,11,0,0,0,34,0,0,0
120075,0,0,0,0,0,0,0,0,0,0
120076,16,16,16,16,16,16,16,16,19,16
120077,0,7,10,0,0,0,12,0,0,0
120078,14,14,14,14,14,14,14,14,14,14
120079,0,0,0,0,0,0,0,25,0,0
120080,0,0,0,13,0,0,0,0,0,0
120081,0,0,0,0,0,0,0,0,0,0
120082,0,0,20,0,0,0,0,0,35,0
120083,16,0,0,0,16,18,0,28,0,13
120084,0,17,0,0,29,0,14,0,0,0
120085,0,0,22,0,0,0,0,0,0,0
120086,0,11,0,0,0,21,15,0,0,15
120087,24,24,24,24,24,24,24,24,24,24
120088,15,0,0,0,0,0,0,0,0,0
120089,0,0,0,0,0,0,0,0,0,0
120090,0,0,0,0,0,0,0,0,0,0
120091,0,0,0,0,0,0,9,0,0,0
120092,0,10,0,0,0,0,0,0,0,0
120093,0,0,0,0,0,0,0,0,0,0
120094,0,0,0,0,0,0,0,0,0,0
120096,0,0,0,0,0,0,0,0,0,0
120097,20,20,20,20,20,20,20,20,20,20
120098,0,0,0,15,13,0,23,22,0,0
120099,0,0,0,0,0,0,0,0,0,0
120100,13,13,13,13,13,13,13,13,13,13
120101,0,0,0,20,0,0,0,0,0,0
120102,0,0,0,0,0,0,0,0,0,0
120103,0,0,0,0,0,0,0,0,0,0
120104,6,6,6,6,6,6,6,6,6,6
120105,0,0,0,0,0,0,0,0,0,0
120106,20,20,20,20,20,20,20,20,20,20
120107,0,10,0,23,0,8,20,10,0,0
120108,0,0,0,0,0,0,0,0,0,0
120109,0,0,0,0,0,0,0,0,0,0
120110,10,10,10,10,10,10,10,10,10,10
120111,34,0,23,0,0,0,22,28,18,0
120112,19,19,19,19,19,19,19,19,19,19
120113,0,8,0,0,0,0,0,0,0,0
120114,18,18,18,18,18,18,18,18,18,18
120115,0,0,0,0,0,0,12,0,0,0
120116,15,0,10,8,15,0,15,18,33,24
120118,15,18,14,9,41,17,9,7,9,7
120119,0,0,0,0,0,0,0,0,0,0
120120,0,0,0,0,0,0,0,0,0,0
120121,0,0,0,0,0,0,0,0,0,0
120122,0,0,0,0,0,0,0,0,0,0
120123,0,0,0,0,0,0,0,0,0,0
120124,25,25,25,25,25,25,25,25,25,25
120125,0,0,0,10,0,0,0,0,26,0
120126,22,22,22,22,22,22,22,22,22,22
120127,7,0,0,4,17,28,32,0,3,21
120128,0,0,0,0,0,0,0,0,0,0
120129,0,0,0,0,0,0,0,0,0,0
120130,0,13,0,0,0,0,0,14,0,0
120131,0,20,19,22,0,11,0,11,0,0
120132,0,0,0,0,0,0,0,0,0,0
120133,20,22,12,17,4,18,0,0,0,15
120134,0,0,0,0,0,0,0,0,0,0
120135,17,17,17,17,17,17,17,17,17,17
120136,2,0,0,0,0,0,0,0,0,0
120137,0,0,0,0,0,0,0,20,0,0
120138,0,0,0,0,0,0,0,0,0,0
120139,0,0,0,0,0,0,0,0,0,0
120140,20,15,21,17,15,21,4,13,11,17
120141,0,0,0,0,0,0,0,0,0,0
120142,22,33,0,0,0,0,11,0,28,21
120143,0,0,0,20,30,15,22,0,0,0
120144,11,16,24,31,0,0,24,9,0,18
120145,0,0,0,0,0,0,0,0,0,0
120147,0,0,0,0,0,0,0,0,0,0
120148,0,0,0,0,0,0,0,0,0,0
120149,0,0,0,0,0,0,0,0,0,0
120150,0,0,0,0,0,0,0,0,0,0
120151,27,27,27,27,27,27,27,27,27,27
120152,0,0,0,0,12,0,0,0,0,0
120153,0,0,0,0,0,0,0,0,0,3
120154,0,0,0,0,0,0,0,0,14,6
120155,0,0,0,0,0,19,0,0,0,0
120156,0,23,0,0,0,0,0,0,0,9
120157,23,23,23,23,23,23,23,23,23,23
120158,22,22,22,22,22,22,22,22,22,22
120159,0,0,0,0,0,0,0,0,0,0
120160,0,0,0,0,0,0,0,0,20,0
120162,0,0,0,0,0,0,0,0,0,0
120163,20,20,20,20,20,20,20,20,20,20
120164,0,0,0,0,0,0,0,0,0,0
120166,0,0,21,0,12,0,0,0,17,0
120167,0,0,0,0,0,0,0,24,25,0
120168,10,10,10,10,10,10,10,10,10,10
120169,0,0,0,0,0,0,0,0,0,0
120170,12,12,12,12,12,12,12,12,12,12
120171,21,21,21,21,21,21,21,21,21,21
120172,0,0,0,0,0,0,0,0,0,0
120173,18,18,18,18,18,18,18,18,18,18
120174,12,17,22,5,24,18,30,14,25,0
120175,16,16,16,16,16,16,16,16,16,16
120176,0,0,0,0,0,0,0,0,0,0
120177,0,0,15,0,14,0,0,5,0,0
120178,0,0,0,0,0,0,0,0,12,0
120179,0,0,0,0,0,0,0,0,0,0
120180,0,0,0,0,0,0,0,0,18,0
120181,0,0,0,0,0,8,0,0,5,5
120182,0,0,0,0,0,0,0,0,0,0
120183,0,0,0,0,0,0,0,0,0,0
120184,0,0,0,0,0,0,0,0,0,0
120185,14,14,14,14,14,14,14,14,14,14
120186,0,0,0,0,0,0,0,0,0,0
120187,0,0,0,0,0,0,0,0,0,0
120189,0,21,0,0,0,0,0,0,0,0
120190,13,20,7,0,14,0,12,9,4,21
120191,0,13,0,0,0,8,0,0,0,0
120192,0,0,0,0,0,0,0,0,0,0
120193,0,0,0,0,0,0,0,0,0,0
120194,0,0,10,0,0,0,0,0,0,0
120196,0,0,0,0,0,0,0,0,0,0
120197,0,0,0,0,0,0,0,0,0,0
120198,0,0,0,0,0,0,0,0,0,0
120199,0,0,0,0,0,0,0,0,0,0
120200,18,18,18,18,18,18,18,18,18,18
120201,0,0,0,0,0,0,0,0,0,0
120202,23,23,11,23,13,0,25,37,0,20
120203,0,0,0,0,0,0,0,0,0,0
120204,0,0,0,21,0,0,0,0,0,0
120205,0,0,0,0,0,0,0,0,0,0
120207,0,0,0,0,2,0,0,0,0,0
120209,0,0,0,0,0,0,0,0,0,0
120210,0,0,0,14,0,0,0,0,0,0
120211,2,2,2,2,2,2,2,2,2,2
120212,0,11,0,0,0,0,0,0,16,0
120213,0,0,0,0,0,0,0,0,0,0
120214,37,0,0,11,0,0,0,0,0,16
120215,0,0,0,0,0,0,0,0,0,0
120216,20,20,20,20,20,20,20,20,20,20
120219,0,0,0,0,0,0,0,0,0,0
120221,0,0,0,0,0,0,0,15,0,0
120222,0,0,0,0,0,0,0,0,0,0
120223,0,0,0,0,0,0,0,0,0,0
120224,0,0,0,0,0,0,0,7,0,0
120225,0,0,12,9,8,23,0,0,0,0
120226,21,21,21,21,21,21,21,21,21,21
120227,0,0,0,0,0,0,0,0,0,0
120228,0,0,0,0,0,0,0,0,0,0
120229,0,11,0,11,0,10,10,13,13,0
120230,0,0,0,0,0,0,18,0,0,0
120231,14,14,14,14,14,14,14,14,14,14
120232,0,0,0,0,0,10,0,0,0,0
120233,0,0,0,0,0,0,0,0,0,0
120234,36,36,36,36,36,36,36,36,36,36
120235,0,0,0,0,0,0,0,21,0,0
120236,0,0,0,0,0,0,0,0,0,0
120237,0,0,0,0,0,0,0,0,0,0
120238,0,0,0,0,0,0,0,0,0,0
120239,24,24,24,24,24,24,24,24,24,24
120240,0,0,0,0,0,0,0,0,0,0
120241,0,0,0,0,0,0,0,0,0,0
120242,0,0,0,0,19,0,19,0,0,0
120243,0,0,0,0,23,0,0,0,0,0
120244,0,3,0,0,14,0,0,0,0,0
120245,0,0,0,27,0,28,0,0,0,0
120247,0,13,10,16,5,27,5,6,8,5
120248,0,0,0,0,0,0,0,0,0,0
120249,0,0,0,0,0,0,0,0,0,0
120250,0,15,0,20,8,12,22,0,17,8
120251,0,0,4,2,10,15,0,0,9,18
120252,0,0,0,0,0,0,0,0,0,0
120253,3,3,3,3,3,3,3,3,3,3
120255,16,26,16,16,20,16,16,16,16,16
120258,8,0,0,0,0,14,25,0,0,0
120259,0,0,0,0,0,0,0,0,0,0
120260,0,0,0,0,0,0,0,0,0,0
120261,13,13,13,13,13,13,13,13,13,13
120262,1,1,1,1,1,1,1,1,1,4
120263,0,0,0,0,0,0,0,0,0,0
120264,0,0,0,0,0,0,0,0,0,0
120265,10,10,10,10,10,10,10,10,10,10
120266,0,11,0,0,0,8,0,0,0,0
120267,0,0,0,0,0,0,0,0,0,0
120268,0,0,0,0,0,0,0,0,0,0
120269,20,0,0,0,12,0,0,0,0,0
120270,0,23,25,15,16,19,17,19,19,19
120272,0,0,0,0,0,0,0,0,6,0
120273,0,0,0,0,0,0,0,0,0,0
120274,13,13,13,13,13,13,13,13,13,13
120275,0,0,0,0,0,0,0,0,0,0
120276,17,17,17,17,17,17,17,17,17,17
120277,0,15,0,0,0,0,0,0,0,0
120278,0,5,0,24,0,0,0,0,23,0
120279,19,19,19,19,19,19,19,19,19,19
120280,0,0,0,0,0,0,0,0,0,15
120281,15,15,15,15,15,15,15,15,15,15
120282,0,0,11,0,0,0,0,0,0,0
120283,16,16,16,16,16,16,16,16,16,16
120284,0,0,0,0,11,0,0,0,0,0
120285,0,0,28,0,0,17,0,0,0,19
120286,0,0,0,0,0,0,0,0,0,0
120287,0,0,0,0,0,0,0,0,0,0
120289,0,0,0,0,0,0,0,0,0,0
120290,0,0,0,0,12,15,0,0,0,0
120291,29,0,11,6,0,12,0,13,0,26
120292,12,18,24,9,4,17,28,32,0,7
120293,0,0,0,0,0,0,0,0,0,0
120294,0,0,0,0,0,0,0,0,0,0
120295,0,0,0,0,0,0,0,0,0,0
120296,17,17,17,17,17,17,17,17,17,17
120297,17,7,39,24,0,0,12,0,27,12
120298,14,16,37,12,16,30,13,31,15,32
120300,0,0,0,0,0,0,0,15,0,0
120301,0,0,0,14,0,12,0,0,0,0
120303,19,9,11,10,10,9,14,32,9,23
120304,0,0,0,0,0,0,0,0,0,0
120305,0,0,0,0,0,0,0,0,0,0
120306,0,17,0,0,0,0,0,0,0,0
120307,0,32,5,9,0,0,8,0,0,0
120308,0,0,0,0,0,0,0,0,0,0
120309,1,1,7,1,1,1,1,1,1,1
120310,12,16,14,9,0,13,8,18,28,16
120311,0,0,0,13,0,0,0,0,13,0
120312,21,21,21,21,21,21,21,21,21,21
120313,14,0,0,0,9,7,30,0,0,0
120314,0,0,0,0,0,24,0,0,0,19
120315,0,0,0,0,0,0,0,0,0,0
120316,0,0,0,0,0,0,0,0,0,0
120317,0,0,0,0,0,0,0,0,0,0
120318,0,0,0,0,0,0,0,0,0,0
120319,2,2,2,2,2,2,2,2,2,2
120320,0,0,0,0,0,0,0,0,0,0
120321,0,0,0,0,0,0,0,0,0,0
120323,0,0,0,0,0,0,0,0,0,0
120324,0,0,0,0,0,4,0,0,0,0
120325,19,0,21,27,0,13,17,0,1,15
120326,2,0,0,0,3,5,0,0,0,0
120327,0,0,0,0,0,0,0,0,0,0
120328,0,0,10,0,20,0,17,0,0,0
120329,27,0,0,0,0,0,0,0,0,0
120330,23,23,23,23,23,23,23,23,23,23
120331,28,28,28,28,28,28,28,28,28,28
120333,22,22,22,22,22,22,22,22,22,22
120334,0,0,0,0,0,0,0,0,0,0
120335,0,0,0,0,0,0,7,0,0,0
120336,43,0,0,0,27,0,0,0,0,29
120337,0,0,0,0,0,0,0,0,0,0
120339,0,0,0,17,0,18,0,0,0,0
120340,19,19,19,19,19,19,19,19,19,19
120341,0,0,0,0,0,0,0,0,0,0
120342,0,0,0,0,0,0,15,0,0,0
120343,0,0,0,0,0,0,0,0,0,0
120344,0,0,0,0,0,0,0,0,0,0
120345,0,15,0,0,0,0,11,20,0,0
120346,2,2,2,2,2,2,2,2,2,2
120347,18,0,0,13,9,0,34,14,0,0
120348,0,0,0,0,0,0,0,0,0,0
120349,0,0,0,0,0,0,0,0,0,0
120350,23,0,0,0,5,0,0,0,0,10
120351,0,0,6,0,0,0,0,0,0,0
120352,12,16,28,1,0,7,0,0,20,9
120353,0,0,0,10,19,0,0,0,0,0
120354,36,0,0,0,0,9,14,0,0,19
120355,0,0,0,0,0,0,0,0,0,0
120356,0,0,0,0,0,0,0,0,0,0
120357,0,0,0,0,0,0,0,0,0,0
120358,26,0,0,0,0,0,0,0,24,0
120360,0,0,0,0,0,0,0,11,0,0
120361,0,0,0,0,0,0,0,0,0,0
120362,0,4,0,14,19,15,21,0,17,0
120364,0,0,0,22,0,0,0,0,0,0
120365,0,0,0,0,0,0,0,0,0,0
120366,0,0,0,0,0,0,0,0,0,0
120367,0,0,0,0,0,0,0,0,0,0
120368,3,0,0,0,0,0,0,0,0,20
120369,0,0,0,0,0,16,0,0,0,0
120370,0,0,0,0,0,0,0,0,0,0
120372,36,0,0,0,16,0,24,0,0,0
120373,0,0,0,0,0,0,0,0,0,0
120374,0,0,0,0,0,0,0,43,0,0
120375,0,0,0,0,0,0,4,0,0,0
120376,0,0,0,0,0,0,0,0,0,0
120377,0,0,0,0,0,0,0,0,0,0
120378,0,0,0,0,0,21,4,22,0,5
120379,0,0,0,0,0,0,0,0,0,0
120380,22,22,22,22,22,22,22,22,22,22
120381,0,0,0,0,0,0,0,16,0,0
